X,Y,OBJECTID,PROJECT_NA,AV_ADD,TOOLTIP,NLA_URL
-118.218638405765,34.0516535827191,934,1617 Brooklyn Ave Apts,1617 E. CESAR CHAVEZ AVE.,Project Name: 1617 Brooklyn Ave Apts\nAddress: 1617 E. CESAR CHAVEZ AVE.,navigatela/reports/affordable_housing.cfm?pk=934
-118.376267202696,34.171142129069,935,5552 Elmer Ave Apts,5552 N. ELMER AVE.,Project Name: 5552 Elmer Ave Apts\nAddress: 5552 N. ELMER AVE.,navigatela/reports/affordable_housing.cfm?pk=935
-118.376266805304,34.1712263320473,936,5556 Elmer Ave Apts,5556 N. ELMER AVE.,Project Name: 5556 Elmer Ave Apts\nAddress: 5556 N. ELMER AVE.,navigatela/reports/affordable_housing.cfm?pk=936
-118.215150293881,34.0521095727125,937,674 BAILEY STREET APTS,674 N. BAILEY ST.,Project Name: 674 BAILEY STREET APTS\nAddress: 674 N. BAILEY ST.,navigatela/reports/affordable_housing.cfm?pk=937
-118.242676089019,34.0434586989696,938,St. Mark's Hotel,609 E. 5TH STREET,Project Name: St. Mark's Hotel\nAddress: 609 E. 5TH STREET,navigatela/reports/affordable_housing.cfm?pk=938
-118.326640926149,34.0899644683905,939,Stage Inn,1057 VINE STREET,Project Name: Stage Inn\nAddress: 1057 VINE STREET,navigatela/reports/affordable_housing.cfm?pk=939
-118.258466238823,34.0453033832994,940,Stillwell Hotel,838 S. GRAND AVE.,Project Name: Stillwell Hotel\nAddress: 838 S. GRAND AVE.,navigatela/reports/affordable_housing.cfm?pk=940
-118.282737615392,34.0099578521095,941,Stovall Foundation,4075 S. FIGUEROA ST.,Project Name: Stovall Foundation\nAddress: 4075 S. FIGUEROA ST.,navigatela/reports/affordable_housing.cfm?pk=941
-118.372782449377,34.2157153311292,942,Strathern Park apts,11111 W. STRATHERN ST.,Project Name: Strathern Park apts\nAddress: 11111 W. STRATHERN ST.,navigatela/reports/affordable_housing.cfm?pk=942
-118.247917010126,33.9368275450574,943,SUBSIDIZED HOUSING Corp,1512 E. 109TH ST.,Project Name: SUBSIDIZED HOUSING Corp\nAddress: 1512 E. 109TH ST.,navigatela/reports/affordable_housing.cfm?pk=943
-118.273002338889,33.9590852679829,944,Sunflower 87Th Street apts,138 E. 87TH ST.,Project Name: Sunflower 87Th Street apts\nAddress: 138 E. 87TH ST.,navigatela/reports/affordable_housing.cfm?pk=944
-118.323297260793,34.0487443363189,945,Sunflower Norton Apartments,1242 S. NORTON AVE.,Project Name: Sunflower Norton Apartments\nAddress: 1242 S. NORTON AVE.,navigatela/reports/affordable_housing.cfm?pk=945
-118.242126085767,34.0645399688471,946,T.C. Apartments,877 N. BUNKER HILL AVE.,Project Name: T.C. Apartments\nAddress: 877 N. BUNKER HILL AVE.,navigatela/reports/affordable_housing.cfm?pk=946
-118.375720084439,34.1620723900011,947,5057 Klump Ave Apts,5057 N. KLUMP AVE.,Project Name: 5057 Klump Ave Apts\nAddress: 5057 N. KLUMP AVE.,navigatela/reports/affordable_housing.cfm?pk=947
-118.240489555969,34.0673700080635,948,725 coronel apts,725 W. CORONEL ST.,Project Name: 725 coronel apts\nAddress: 725 W. CORONEL ST.,navigatela/reports/affordable_housing.cfm?pk=948
-118.210823792432,34.044375283725,949,111 N. Breed St Apts,111 N. BREED ST.,Project Name: 111 N. Breed St Apts\nAddress: 111 N. BREED ST.,navigatela/reports/affordable_housing.cfm?pk=949
-118.201377101464,34.0259747539502,950,3422 Lee St,3422 E. LEE ST.,Project Name: 3422 Lee St\nAddress: 3422 E. LEE ST.,navigatela/reports/affordable_housing.cfm?pk=950
-118.277201205731,34.0558820704285,951,Taren/Klein-Glenwood Apts.,720 S. ALVARADO ST.,Project Name: Taren/Klein-Glenwood Apts.\nAddress: 720 S. ALVARADO ST.,navigatela/reports/affordable_housing.cfm?pk=951
-118.240432245219,34.0362784970912,952,"Terminal Hotel/Ro,Chae & Chin",1331 E. 7TH STREET,"Project Name: Terminal Hotel/Ro,Chae & Chin\nAddress: 1331 E. 7TH STREET",navigatela/reports/affordable_housing.cfm?pk=952
-118.265198312643,33.9943012328538,953,Terre One Apartments,5278 S. AVALON BLVD.,Project Name: Terre One Apartments\nAddress: 5278 S. AVALON BLVD.,navigatela/reports/affordable_housing.cfm?pk=953
-118.219777377313,34.0458485286094,954,213 S. Boyle St,213 S. BOYLE ST.,Project Name: 213 S. Boyle St\nAddress: 213 S. BOYLE ST.,navigatela/reports/affordable_housing.cfm?pk=954
-118.288235854841,34.0263354069676,955,Trojan Apartments,3115 S. ORCHARD AVE.,Project Name: Trojan Apartments\nAddress: 3115 S. ORCHARD AVE.,navigatela/reports/affordable_housing.cfm?pk=955
